filename,width,height,class,xmin,ymin,xmax,ymax
20180918_150414.jpg,1036,1382,carta,180,32,566,1227
20180918_150415.jpg,1036,1382,carta,200,52,573,1208
20180918_150416.jpg,1036,1382,carta,208,39,578,1185
20180918_150417(0).jpg,1036,1382,carta,254,0,614,1169
20180918_150417.jpg,1036,1382,carta,244,15,601,1168
20180918_150418.jpg,1036,1382,carta,264,0,620,1168
20180918_150423(0).jpg,1036,1382,carta,176,38,548,1233
20180918_150423.jpg,1036,1382,carta,159,0,538,1192
20180918_150424(0).jpg,1036,1382,carta,187,52,560,1232
20180918_150424.jpg,1036,1382,carta,191,58,564,1241
20180918_150425(0).jpg,1036,1382,carta,156,99,530,1282
20180918_150425.jpg,1036,1382,carta,144,87,527,1296
20180918_150426.jpg,1036,1382,carta,156,99,540,1302
20180918_150427(0).jpg,1036,1382,carta,180,117,573,1336
20180918_150427.jpg,1036,1382,carta,160,149,551,1348
20180918_150428(0).jpg,1036,1382,carta,211,132,610,1339
20180918_150428.jpg,1036,1382,carta,191,125,601,1351
20180918_150429(0).jpg,1036,1382,carta,170,109,567,1339
20180918_150429.jpg,1036,1382,carta,164,106,561,1328
20180918_150430.jpg,1036,1382,carta,194,68,588,1271
20180918_150431.jpg,1036,1382,carta,184,69,567,1248
20180918_150432(0).jpg,1036,1382,carta,225,0,624,1218
20180918_150432.jpg,1036,1382,carta,228,59,613,1257
20180918_150433.jpg,1036,1382,carta,222,0,617,1221
20180918_150434.jpg,1036,1382,carta,227,105,612,1339
20180918_150439(0).jpg,1036,1382,carta,163,324,483,1182
20180918_150439.jpg,1036,1382,carta,166,366,486,1211
20180918_150442.jpg,1036,1382,carta,136,411,463,1254
20180918_150443(0).jpg,1036,1382,carta,176,392,496,1248
20180918_150443.jpg,1036,1382,carta,154,399,477,1245
20180918_150444.jpg,1036,1382,carta,193,352,513,1221
20180918_150445(0).jpg,1036,1382,carta,192,342,531,1244
20180918_150445.jpg,1036,1382,carta,174,352,510,1254
20180918_150446.jpg,1036,1382,carta,173,302,524,1222
20180918_150447(0).jpg,1036,1382,carta,207,357,571,1281
20180918_150447.jpg,1036,1382,carta,219,344,570,1257
20180918_150448.jpg,1036,1382,carta,209,312,569,1257
20180918_150449(0).jpg,1036,1382,carta,271,338,606,1262
20180918_150449.jpg,1036,1382,carta,228,338,576,1263
20180918_150451.jpg,1036,1382,carta,249,291,601,1262
20180918_150452(0).jpg,1036,1382,carta,207,288,563,1275
20180918_150452.jpg,1036,1382,carta,246,298,590,1263
20180918_150453.jpg,1036,1382,carta,220,264,577,1259
20180918_150454(0).jpg,1036,1382,carta,260,264,617,1271
IMG_0940.JPG,907,1209,sol,239,300,280,424
IMG_0940.JPG,907,1209,indio,318,295,362,426
IMG_0940.JPG,907,1209,tecate,364,525,408,641
IMG_0940.JPG,907,1209,xx,495,547,544,656
IMG_0940.JPG,907,1209,xx,544,549,591,661
IMG_0940.JPG,907,1209,xx,597,560,648,677
IMG_0940.JPG,907,1209,tecate,414,536,452,634
IMG_0940.JPG,907,1209,tecate,462,547,495,645
IMG_0940.JPG,907,1209,indio,359,301,405,426
IMG_0940.JPG,907,1209,indio,403,298,446,431
IMG_0940.JPG,907,1209,indio,452,293,498,440
IMG_0940.JPG,907,1209,sol,280,298,317,420
IMG_0940.JPG,907,1209,strongbowR,242,435,277,618
IMG_0940.JPG,907,1209,strongbowA,280,448,318,611
IMG_0940.JPG,907,1209,heineken,321,445,361,625
IMG_0940.JPG,907,1209,bohemiaP,504,247,560,434
IMG_0940.JPG,907,1209,bohemiaP,566,243,617,429
IMG_0940.JPG,907,1209,bohemiaP,617,247,678,426
IMG_0940.JPG,907,1209,heineken6,242,666,370,836
IMG_0940.JPG,907,1209,heineken6,367,681,511,891
IMG_0940.JPG,907,1209,miller,512,737,579,896
IMG_0940.JPG,907,1209,miller,585,759,640,930
IMG_0940.JPG,907,1209,carta,269,923,331,1122
IMG_0940.JPG,907,1209,indioC,332,939,389,1147
IMG_0940.JPG,907,1209,indioC,392,953,444,1176
IMG_0940.JPG,907,1209,tecateC,457,985,506,1209
IMG_0940.JPG,907,1209,tecateC,511,1007,576,1209
IMG_0940.JPG,907,1209,tecateC,587,1024,627,1209
IMG_0942.JPG,907,1209,sol,160,203,225,351
IMG_0942.JPG,907,1209,indio,263,201,310,358
IMG_0942.JPG,907,1209,tecate,312,473,367,573
IMG_0942.JPG,907,1209,xx,473,491,520,612
IMG_0942.JPG,907,1209,xx,525,494,579,609
IMG_0942.JPG,907,1209,xx,587,503,637,611
IMG_0942.JPG,907,1209,tecate,373,483,417,584
IMG_0942.JPG,907,1209,tecate,419,487,467,596
IMG_0942.JPG,907,1209,indio,315,203,373,344
IMG_0942.JPG,907,1209,indio,370,214,419,345
IMG_0942.JPG,907,1209,indio,427,211,474,363
IMG_0942.JPG,907,1209,sol,219,203,260,348
IMG_0942.JPG,907,1209,strongbowR,179,378,217,560
IMG_0942.JPG,907,1209,strongbowA,222,374,266,566
IMG_0942.JPG,907,1209,heineken,267,383,312,570
IMG_0942.JPG,907,1209,bohemiaP,477,154,546,351
IMG_0942.JPG,907,1209,bohemiaP,549,154,617,358
IMG_0942.JPG,907,1209,bohemiaP,623,153,683,358
IMG_0942.JPG,907,1209,heineken6,327,633,489,860
IMG_0942.JPG,907,1209,heineken6,193,612,320,811
IMG_0942.JPG,907,1209,miller,493,690,557,876
IMG_0942.JPG,907,1209,miller,572,701,626,885
IMG_0942.JPG,907,1209,carta,216,884,280,1087
IMG_0942.JPG,907,1209,indioC,290,885,345,1116
IMG_0942.JPG,907,1209,indioC,351,920,414,1141
IMG_0942.JPG,907,1209,tecateC,419,942,479,1171
IMG_0942.JPG,907,1209,tecateC,484,956,553,1198
IMG_0942.JPG,907,1209,tecateC,560,974,618,1209
IMG_0943.JPG,907,1209,sol,168,195,230,348
IMG_0943.JPG,907,1209,indio,279,194,326,353
IMG_0943.JPG,907,1209,tecate,347,470,389,577
IMG_0943.JPG,907,1209,xx,511,478,558,604
IMG_0943.JPG,907,1209,xx,566,480,618,611
IMG_0943.JPG,907,1209,xx,632,486,686,607
IMG_0943.JPG,907,1209,tecate,400,476,446,581
IMG_0943.JPG,907,1209,tecate,449,489,504,595
IMG_0943.JPG,907,1209,indio,331,194,384,350
IMG_0943.JPG,907,1209,indio,392,192,440,345
IMG_0943.JPG,907,1209,indio,446,198,507,355
IMG_0943.JPG,907,1209,sol,223,203,282,350
IMG_0943.JPG,907,1209,strongbowR,184,383,230,570
IMG_0943.JPG,907,1209,strongbowA,234,381,282,573
IMG_0943.JPG,907,1209,heineken,283,377,342,577
IMG_0943.JPG,907,1209,bohemiaP,511,138,576,348
IMG_0943.JPG,907,1209,bohemiaP,580,138,647,348
IMG_0943.JPG,907,1209,bohemiaP,651,135,724,355
IMG_0943.JPG,907,1209,heineken6,359,634,522,863
IMG_0943.JPG,907,1209,heineken6,204,612,345,822
IMG_0943.JPG,907,1209,miller,528,683,599,874
IMG_0943.JPG,907,1209,miller,607,688,689,887
IMG_0943.JPG,907,1209,carta,231,904,310,1110
IMG_0943.JPG,907,1209,indioC,378,920,451,1152
IMG_0943.JPG,907,1209,indioC,318,912,375,1143
IMG_0943.JPG,907,1209,tecateC,459,945,523,1177
IMG_0943.JPG,907,1209,tecateC,523,963,599,1196
IMG_0943.JPG,907,1209,tecateC,601,972,679,1209
IMG_0944.JPG,907,1209,sol,120,197,184,346
IMG_0944.JPG,907,1209,indio,238,190,296,352
IMG_0944.JPG,907,1209,tecate,309,474,364,593
IMG_0944.JPG,907,1209,xx,481,484,539,610
IMG_0944.JPG,907,1209,xx,546,495,601,615
IMG_0944.JPG,907,1209,xx,613,498,666,615
IMG_0944.JPG,907,1209,tecate,364,475,422,587
IMG_0944.JPG,907,1209,tecate,419,489,479,600
IMG_0944.JPG,907,1209,indio,302,198,357,347
IMG_0944.JPG,907,1209,indio,357,189,416,358
IMG_0944.JPG,907,1209,indio,421,197,476,341
IMG_0944.JPG,907,1209,sol,182,201,237,347
IMG_0944.JPG,907,1209,strongbowR,141,378,195,576
IMG_0944.JPG,907,1209,strongbowA,200,375,247,581
IMG_0944.JPG,907,1209,heineken,253,390,307,584
IMG_0944.JPG,907,1209,bohemiaP,487,143,550,342
IMG_0944.JPG,907,1209,bohemiaP,555,134,623,348
IMG_0944.JPG,907,1209,bohemiaP,632,131,697,344
IMG_0944.JPG,907,1209,heineken6,329,639,497,868
IMG_0944.JPG,907,1209,heineken6,167,634,309,840
IMG_0944.JPG,907,1209,miller,506,694,582,881
IMG_0944.JPG,907,1209,miller,593,696,664,895
IMG_0944.JPG,907,1209,carta,197,930,276,1133
IMG_0944.JPG,907,1209,indioC,279,934,347,1168
IMG_0944.JPG,907,1209,indioC,361,947,427,1182
IMG_0944.JPG,907,1209,tecateC,426,967,503,1198
IMG_0944.JPG,907,1209,tecateC,507,977,576,1209
IMG_0944.JPG,907,1209,tecateC,579,997,658,1209
IMG_0945.JPG,907,1209,sol,119,175,186,337
IMG_0945.JPG,907,1209,indio,236,173,304,341
IMG_0945.JPG,907,1209,tecate,320,475,373,584
IMG_0945.JPG,907,1209,xx,506,473,561,603
IMG_0945.JPG,907,1209,xx,567,475,626,607
IMG_0945.JPG,907,1209,xx,634,480,696,612
IMG_0945.JPG,907,1209,tecate,373,468,444,587
IMG_0945.JPG,907,1209,tecate,446,468,503,591
IMG_0945.JPG,907,1209,indio,304,173,375,345
IMG_0945.JPG,907,1209,indio,372,175,427,331
IMG_0945.JPG,907,1209,indio,435,168,490,336
IMG_0945.JPG,907,1209,sol,184,175,239,333
IMG_0945.JPG,907,1209,strongbowR,133,364,197,582
IMG_0945.JPG,907,1209,strongbowA,200,361,246,577
IMG_0945.JPG,907,1209,heineken,253,367,320,584
IMG_0945.JPG,907,1209,bohemiaP,501,123,572,337
IMG_0945.JPG,907,1209,bohemiaP,580,113,651,334
IMG_0945.JPG,907,1209,bohemiaP,659,110,721,341
IMG_0945.JPG,907,1209,heineken6,340,642,509,865
IMG_0945.JPG,907,1209,heineken6,168,625,318,852
IMG_0945.JPG,907,1209,miller,528,688,606,885
IMG_0945.JPG,907,1209,miller,615,697,684,903
IMG_0945.JPG,907,1209,carta,198,939,283,1166
IMG_0945.JPG,907,1209,indioC,290,941,359,1177
IMG_0945.JPG,907,1209,indioC,367,951,438,1182
IMG_0945.JPG,907,1209,tecateC,444,977,515,1209
IMG_0945.JPG,907,1209,tecateC,519,988,595,1209
IMG_0945.JPG,907,1209,tecateC,597,994,683,1209
IMG_0946.JPG,907,1209,sol,83,183,157,350
IMG_0946.JPG,907,1209,sol,154,181,217,345
IMG_0946.JPG,907,1209,indio,220,171,291,360
IMG_0946.JPG,907,1209,indio,285,170,348,337
IMG_0946.JPG,907,1209,indio,357,178,421,356
IMG_0946.JPG,907,1209,indio,429,165,486,348
IMG_0946.JPG,907,1209,tecate,309,478,370,614
IMG_0946.JPG,907,1209,tecate,377,480,432,611
IMG_0946.JPG,907,1209,tecate,440,475,503,609
IMG_0946.JPG,907,1209,xx,511,480,560,612
IMG_0946.JPG,907,1209,xx,563,478,624,611
IMG_0946.JPG,907,1209,xx,637,491,694,611
IMG_0946.JPG,907,1209,strongbowR,100,383,174,601
IMG_0946.JPG,907,1209,strongbowA,176,378,237,600
IMG_0946.JPG,907,1209,heineken,241,377,309,604
IMG_0946.JPG,907,1209,bohemiaP,492,121,561,339
IMG_0946.JPG,907,1209,bohemiaP,569,116,642,336
IMG_0946.JPG,907,1209,bohemiaP,645,108,714,350
IMG_0946.JPG,907,1209,heineken6,334,663,512,884
IMG_0946.JPG,907,1209,heineken6,144,650,320,873
IMG_0946.JPG,907,1209,miller,525,701,610,893
IMG_0946.JPG,907,1209,miller,615,697,687,890
IMG_0946.JPG,907,1209,carta,179,966,277,1195
IMG_0946.JPG,907,1209,indioC,287,961,359,1206
IMG_0946.JPG,907,1209,indioC,366,964,447,1209
IMG_0946.JPG,907,1209,tecateC,447,986,518,1209
IMG_0946.JPG,907,1209,tecateC,517,985,600,1209
IMG_0946.JPG,907,1209,tecateC,604,988,690,1209
IMG_0947.JPG,907,1209,sol,99,138,174,306
IMG_0947.JPG,907,1209,sol,179,145,244,317
IMG_0947.JPG,907,1209,indio,241,141,317,330
IMG_0947.JPG,907,1209,indio,317,153,373,315
IMG_0947.JPG,907,1209,indio,384,153,441,325
IMG_0947.JPG,907,1209,indio,451,156,504,326
IMG_0947.JPG,907,1209,tecate,320,454,375,585
IMG_0947.JPG,907,1209,tecate,373,454,432,590
IMG_0947.JPG,907,1209,tecate,446,471,509,593
IMG_0947.JPG,907,1209,xx,511,473,561,598
IMG_0947.JPG,907,1209,xx,571,478,631,601
IMG_0947.JPG,907,1209,xx,642,483,687,596
IMG_0947.JPG,907,1209,strongbowR,111,356,173,571
IMG_0947.JPG,907,1209,strongbowA,177,360,242,571
IMG_0947.JPG,907,1209,heineken,250,363,313,576
IMG_0947.JPG,907,1209,bohemiaP,520,113,585,325
IMG_0947.JPG,907,1209,bohemiaP,596,111,656,328
IMG_0947.JPG,907,1209,bohemiaP,661,113,730,330
IMG_0947.JPG,907,1209,heineken6,336,645,503,847
IMG_0947.JPG,907,1209,heineken6,146,630,318,847
IMG_0947.JPG,907,1209,miller,519,678,597,863
IMG_0947.JPG,907,1209,miller,610,680,677,885
IMG_0947.JPG,907,1209,carta,173,939,249,1171
IMG_0947.JPG,907,1209,indioC,255,939,337,1171
IMG_0947.JPG,907,1209,indioC,348,941,417,1165
IMG_0947.JPG,907,1209,tecateC,421,953,497,1190
IMG_0947.JPG,907,1209,tecateC,498,960,577,1195
IMG_0947.JPG,907,1209,tecateC,579,961,664,1196
IMG_0948.JPG,907,1209,sol,102,141,176,321
IMG_0948.JPG,907,1209,sol,176,140,242,318
IMG_0948.JPG,907,1209,indio,247,153,312,321
IMG_0948.JPG,907,1209,indio,324,154,383,333
IMG_0948.JPG,907,1209,indio,384,153,444,336
IMG_0948.JPG,907,1209,indio,459,156,511,330
IMG_0948.JPG,907,1209,tecate,327,454,375,581
IMG_0948.JPG,907,1209,tecate,391,450,449,587
IMG_0948.JPG,907,1209,tecate,457,468,504,590
IMG_0948.JPG,907,1209,xx,522,471,566,600
IMG_0948.JPG,907,1209,xx,580,468,634,593
IMG_0948.JPG,907,1209,xx,639,473,689,587
IMG_0948.JPG,907,1209,strongbowR,105,353,179,577
IMG_0948.JPG,907,1209,strongbowA,187,353,246,573
IMG_0948.JPG,907,1209,heineken,255,351,318,582
IMG_0948.JPG,907,1209,bohemiaP,512,121,587,328
IMG_0948.JPG,907,1209,bohemiaP,591,120,661,334
IMG_0948.JPG,907,1209,bohemiaP,664,127,724,331
IMG_0948.JPG,907,1209,heineken6,343,644,509,855
IMG_0948.JPG,907,1209,heineken6,152,636,327,849
IMG_0948.JPG,907,1209,miller,522,666,604,858
IMG_0948.JPG,907,1209,miller,607,671,677,855
IMG_0948.JPG,907,1209,carta,181,948,252,1182
IMG_0948.JPG,907,1209,indioC,258,936,339,1182
IMG_0948.JPG,907,1209,indioC,356,933,414,1188
IMG_0948.JPG,907,1209,tecateC,426,945,498,1184
IMG_0948.JPG,907,1209,tecateC,498,947,582,1188
IMG_0948.JPG,907,1209,tecateC,580,942,661,1177
IMG_0949.JPG,907,1209,sol,111,151,187,331
IMG_0949.JPG,907,1209,sol,201,157,260,321
IMG_0949.JPG,907,1209,indio,261,167,320,328
IMG_0949.JPG,907,1209,indio,329,171,389,336
IMG_0949.JPG,907,1209,indio,397,173,457,328
IMG_0949.JPG,907,1209,indio,463,180,519,331
IMG_0949.JPG,907,1209,tecate,332,456,391,570
IMG_0949.JPG,907,1209,tecate,397,453,449,570
IMG_0949.JPG,907,1209,tecate,462,464,506,573
IMG_0949.JPG,907,1209,xx,520,467,566,581
IMG_0949.JPG,907,1209,xx,585,471,624,576
IMG_0949.JPG,907,1209,xx,639,473,684,585
IMG_0949.JPG,907,1209,strongbowR,114,358,197,570
IMG_0949.JPG,907,1209,strongbowA,203,351,253,571
IMG_0949.JPG,907,1209,heineken,263,361,315,574
IMG_0949.JPG,907,1209,bohemiaP,523,129,588,330
IMG_0949.JPG,907,1209,bohemiaP,593,134,647,331
IMG_0949.JPG,907,1209,bohemiaP,648,145,703,339
IMG_0949.JPG,907,1209,heineken6,167,639,340,843
IMG_0949.JPG,907,1209,heineken6,351,626,509,840
IMG_0949.JPG,907,1209,miller,534,661,593,838
IMG_0949.JPG,907,1209,miller,607,660,673,833
IMG_0949.JPG,907,1209,carta,186,948,261,1176
IMG_0949.JPG,907,1209,indioC,271,930,345,1171
IMG_0949.JPG,907,1209,indioC,350,917,430,1160
